id_1,id_2,n,matches
IUI,UbiComp,7,Human computer interaction#Touch screens#Interaction devices#User centered design#Human-centered computing#Information systems applications#Information retrieval
IUI,UCCS,1,Human computer interaction
IUI,UIST,8,Interaction paradigms#Human computer interaction#Touch screens#Multimedia information systems#Interaction devices#Human-centered computing#Integrated and visual development environments#Graphical user interfaces
IUI,VRST,2,Interaction paradigms#Human computer interaction
IUI,WebSci,5,Human-centered computing#Human computer interaction#Information systems applications#Natural language processing#Information retrieval
IUI,WSDM,4,Natural language processing#Human computer interaction#Information systems applications#Information retrieval
IUI,WWW,4,Natural language processing#Human computer interaction#Information systems applications#Information retrieval
JCDL,K-CAP,4,Natural language processing#Information systems applications#Document representation#Information retrieval
JCDL,KDD,6,Document representation#Information systems applications#Information retrieval#Information extraction#Natural language processing#Document filtering
JCDL,Middleware,2,Information systems applications#Information retrieval
JCDL,MM,6,Human computer interaction#Document representation#Retrieval models and ranking#Information systems applications#Search engine indexing#Information retrieval
JCDL,MobiSys,2,Human computer interaction#Information systems applications
JCDL,MOD,4,Information retrieval query processing#Information systems applications#Document representation#Information retrieval
JCDL,PLoP,1,Human computer interaction
JCDL,RecSys,7,Human computer interaction#Retrieval models and ranking#Information retrieval query processing#Information systems applications#Information retrieval#Information extraction#Document filtering
JCDL,SAC,2,Information systems applications#Information retrieval
JCDL,SACMAT,1,Human computer interaction
JCDL,SenSys,1,Information systems applications
JCDL,SUI,1,Human computer interaction
JCDL,TEI,1,Human computer interaction
JCDL,UbiComp,3,Human computer interaction#Information systems applications#Information retrieval
JCDL,UCCS,2,Human computer interaction#Digital libraries and archives
JCDL,UIST,1,Human computer interaction
JCDL,VRST,1,Human computer interaction
JCDL,WebSci,4,Natural language processing#Human computer interaction#Information systems applications#Information retrieval
JCDL,WSDM,10,Human computer interaction#Document representation#Retrieval models and ranking#Information retrieval query processing#Information systems applications#Information retrieval#Information extraction#Information storage systems#Natural language processing#Document filtering
JCDL,WWW,11,Human computer interaction#Document representation#Hypertext / hypermedia#Retrieval models and ranking#Information retrieval query processing#Information systems applications#Information retrieval#Information extraction#Information storage systems#Natural language processing#Document filtering
K-CAP,KDD,5,Natural language processing#Machine learning#Information systems applications#Document representation#Information retrieval
K-CAP,Middleware,2,Information systems applications#Information retrieval
K-CAP,MM,3,Information systems applications#Document representation#Information retrieval
K-CAP,MobiSys,1,Information systems applications
K-CAP,MOD,3,Information systems applications#Document representation#Information retrieval
K-CAP,PACT,1,Document types
K-CAP,PADS,1,Document types
K-CAP,PEPM,1,Logic
K-CAP,PLDI,1,Logic
K-CAP,PLoP,1,Machine learning
K-CAP,POPL,1,Logic
K-CAP,RecSys,3,Machine learning#Information systems applications#Information retrieval
K-CAP,SAC,3,Machine learning#Information systems applications#Information retrieval
K-CAP,SenSys,1,Information systems applications
K-CAP,UbiComp,3,Machine learning#Information systems applications#Information retrieval
K-CAP,WebSci,3,Natural language processing#Information systems applications#Information retrieval
K-CAP,WSDM,5,Natural language processing#Machine learning#Information systems applications#Document representation#Information retrieval
K-CAP,WWW,4,Natural language processing#Information systems applications#Document representation#Information retrieval
KDD,Middleware,2,Information systems applications#Information retrieval
KDD,MM,3,Information systems applications#Document representation#Information retrieval
KDD,MobiSys,1,Information systems applications
KDD,MOD,4,Information systems applications#Data mining#Document representation#Information retrieval
KDD,PLoP,1,Machine learning
KDD,RecSys,6,Machine learning#Information systems applications#Data mining#Information retrieval#Information extraction#Document filtering
KDD,SAC,4,Machine learning#Information systems applications#Data mining#Information retrieval
KDD,SACMAT,1,Data mining
KDD,SenSys,1,Information systems applications
KDD,UbiComp,3,Machine learning#Information systems applications#Information retrieval
KDD,Web3D,1,Web-based interaction
KDD,WebSci,5,Natural language processing#Web-based interaction#Information systems applications#Data mining#Information retrieval
KDD,WSDM,8,Document representation#Machine learning#Information systems applications#Data mining#Information retrieval#Information extraction#Natural language processing#Document filtering
KDD,WWW,7,Document representation#Information systems applications#Data mining#Information retrieval#Information extraction#Natural language processing#Document filtering
METRICS,MICRO,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
METRICS,Middleware,9,"Software performance#Network performance evaluation#Networks#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
METRICS,MobiCom,8,"Network protocols#Network performance evaluation#Networks#Distributed architectures#Dependable and fault-tolerant systems and networks#Performance#Network architectures#Communication hardware, interfaces and storage"
METRICS,MobiHoc,8,"Network protocols#Networks#Distributed architectures#Modeling methodologies#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
METRICS,MobiSys,7,"Network protocols#Measurement#Networks#Distributed architectures#Distributed systems organizing principles#Network architectures#Communication hardware, interfaces and storage"
METRICS,MSWiM,8,"Network protocols#Network performance evaluation#Networks#Distributed architectures#Modeling methodologies#Performance#Network architectures#Communication hardware, interfaces and storage"
METRICS,NOSSDAV,8,"Network protocols#Networks#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
METRICS,PACT,1,Performance
METRICS,PADS,5,Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Network protocols
METRICS,PODC,6,Network protocols#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Network architectures
METRICS,PPoPP,1,Performance
METRICS,SAC,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
METRICS,SBCCI,1,"Communication hardware, interfaces and storage"
METRICS,SC,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
METRICS,SenSys,8,"Network protocols#Network performance evaluation#Networks#Distributed architectures#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
METRICS,SLIP,4,Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
METRICS,SODA,1,Scheduling algorithms
METRICS,SOSP,6,Software performance#Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance
METRICS,SPAA,2,Performance#Scheduling algorithms
METRICS,STOC,1,Scheduling algorithms
METRICS,UCCS,1,Network architectures
METRICS,VALUETOOLS,7,Network protocols#Network performance evaluation#Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Queueing theory#Network architectures
METRICS,VEE,4,Software performance#Distributed systems organizing principles#Performance#Measurement
METRICS,WISEC,3,"Communication hardware, interfaces and storage#Network protocols#Networks"
METRICS,WSC,1,Modeling methodologies
MICRO,Middleware,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
MICRO,MobiCom,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
MICRO,MobiHoc,1,Performance
MICRO,MSWiM,2,Performance#Network performance evaluation
MICRO,Nanoarch,3,Semiconductor memory#Hardware validation#Arithmetic and datapath circuits
MICRO,NOSSDAV,2,Dependable and fault-tolerant systems and networks#Performance
MICRO,PACT,5,Compilers#Performance#Dynamic memory#Hardware validation#Architectures
MICRO,PADS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
MICRO,PEPM,1,Compilers
MICRO,PLDI,1,Compilers
MICRO,PODC,2,Dependable and fault-tolerant systems and networks#Performance
MICRO,POPL,1,Compilers
MICRO,PPoPP,2,Compilers#Performance
MICRO,SAC,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
MICRO,SBCCI,3,Hardware#Hardware validation#Integrated circuits
MICRO,SC,5,Compilers#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Architectures
MICRO,SenSys,2,Performance#Network performance evaluation
MICRO,SLIP,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Hardware validation
MICRO,SOSP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
MICRO,SPAA,1,Performance
MICRO,SPLASH,1,Compilers
MICRO,VALUETOOLS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
MICRO,VEE,2,Compilers#Performance
Middleware,MM,2,Information systems applications#Information retrieval
Middleware,MobiCom,7,"Network performance evaluation#Networks#Distributed architectures#Dependable and fault-tolerant systems and networks#Performance#Network architectures#Communication hardware, interfaces and storage"
Middleware,MobiHoc,7,"Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
Middleware,MobiSys,7,"Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Information systems applications#Network architectures#Communication hardware, interfaces and storage"
Middleware,MOD,2,Information systems applications#Information retrieval
Middleware,MSWiM,6,"Network performance evaluation#Networks#Distributed architectures#Performance#Network architectures#Communication hardware, interfaces and storage"
Middleware,NOSSDAV,8,"Organizing principles for web applications#Networks#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
Middleware,PACT,1,Performance
Middleware,PADS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
Middleware,PLoP,1,Software architectures
Middleware,PODC,6,Organizing principles for web applications#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Network architectures
Middleware,PPoPP,1,Performance
Middleware,RecSys,2,Information systems applications#Information retrieval
Middleware,SAC,8,Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Information systems applications#Performance#Information retrieval#Software architectures
Middleware,SACMAT,1,Organizing principles for web applications
Middleware,SBCCI,1,"Communication hardware, interfaces and storage"
Middleware,SC,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
Middleware,SenSys,9,"Network performance evaluation#Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Information systems applications#Performance#Network architectures#Communication hardware, interfaces and storage"
Middleware,SLIP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
Middleware,SOSP,6,Software performance#Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance
Middleware,SPAA,1,Performance
Middleware,SPLASH,1,Software architectures
Middleware,UbiComp,2,Information systems applications#Information retrieval
Middleware,UCCS,1,Network architectures
Middleware,VALUETOOLS,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Network architectures
Middleware,VEE,3,Software performance#Distributed systems organizing principles#Performance
Middleware,WebSci,2,Information systems applications#Information retrieval
Middleware,WISEC,2,"Communication hardware, interfaces and storage#Networks"
Middleware,WSDM,2,Information systems applications#Information retrieval
Middleware,WWW,2,Information systems applications#Information retrieval
MM,MobiSys,2,Human computer interaction#Information systems applications
MM,MOD,3,Information systems applications#Document representation#Information retrieval
MM,NOSSDAV,4,Multimedia information systems#Video segmentation#Image and video acquisition#Video summarization
MM,PLoP,1,Human computer interaction
MM,RecSys,4,Retrieval models and ranking#Human computer interaction#Information systems applications#Information retrieval
MM,SAC,2,Information systems applications#Information retrieval
MM,SACMAT,1,Human computer interaction
MM,SenSys,1,Information systems applications
MM,SIGGRAPH,1,Virtual reality
MM,SUI,3,Multimedia information systems#Human computer interaction#Virtual reality
MM,TEI,3,Multimedia information systems#Human computer interaction#Virtual reality
MM,UbiComp,3,Human computer interaction#Information systems applications#Information retrieval
MM,UCCS,1,Human computer interaction
MM,UIST,3,Multimedia information systems#Human computer interaction#Virtual reality
MM,VRST,4,Computer vision problems#Human computer interaction#Scene understanding#Virtual reality
MM,Web3D,1,Virtual reality
MM,WebSci,3,Human computer interaction#Information systems applications#Information retrieval
MM,WSDM,5,Retrieval models and ranking#Human computer interaction#Information systems applications#Document representation#Information retrieval
MM,WWW,5,Retrieval models and ranking#Human computer interaction#Information systems applications#Document representation#Information retrieval
MobiCom,MobiHoc,10,"Network protocols#Wireless access networks#Networks#Distributed architectures#Network structure#Mobile networks#Performance#Network architectures#Routing protocols#Communication hardware, interfaces and storage"
MobiCom,MobiSys,9,"Network protocols#Wireless access networks#Embedded and cyber-physical systems#Networks#Distributed architectures#Mobile networks#Network architectures#Real-time systems#Communication hardware, interfaces and storage"
MobiCom,MSWiM,11,"Network protocols#Wireless access networks#Network performance evaluation#Networks#Distributed architectures#Network structure#Mobile networks#Performance#Network architectures#Routing protocols#Communication hardware, interfaces and storage"
MobiCom,NOSSDAV,7,"Network protocols#Networks#Distributed architectures#Dependable and fault-tolerant systems and networks#Performance#Network architectures#Communication hardware, interfaces and storage"
MobiCom,PACT,1,Performance
MobiCom,PADS,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Network protocols
MobiCom,PODC,5,Dependable and fault-tolerant systems and networks#Performance#Network protocols#Network architectures#Distributed architectures
MobiCom,PPoPP,1,Performance
MobiCom,SAC,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Distributed architectures
MobiCom,SBCCI,3,"Real-time systems#Communication hardware, interfaces and storage#Embedded and cyber-physical systems"
MobiCom,SC,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Distributed architectures
MobiCom,SenSys,12,"Signal processing systems#Network protocols#Wireless access networks#Network performance evaluation#Embedded and cyber-physical systems#Networks#Distributed architectures#Performance#Mobile networks#Network architectures#Real-time systems#Communication hardware, interfaces and storage"
MobiCom,SLIP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
MobiCom,SOSP,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Distributed architectures
MobiCom,SPAA,1,Performance
MobiCom,UbiComp,3,Signal processing systems#Real-time systems#Embedded and cyber-physical systems
MobiCom,UCCS,1,Network architectures
MobiCom,VALUETOOLS,7,Network protocols#Wireless access networks#Network performance evaluation#Dependable and fault-tolerant systems and networks#Mobile networks#Performance#Network architectures
MobiCom,VEE,1,Performance
MobiCom,WISEC,5,"Wireless access networks#Mobile networks#Communication hardware, interfaces and storage#Network protocols#Networks"
MobiHoc,MobiSys,9,"Network protocols#Wireless access networks#Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Mobile networks#Network architectures#Communication hardware, interfaces and storage"
MobiHoc,MSWiM,11,"Network protocols#Wireless access networks#Networks#Distributed architectures#Modeling methodologies#Network structure#Mobile networks#Performance#Network architectures#Routing protocols#Communication hardware, interfaces and storage"
MobiHoc,NOSSDAV,8,"Network protocols#Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
MobiHoc,PACT,1,Performance
MobiHoc,PADS,3,Modeling methodologies#Performance#Network protocols
MobiHoc,PODC,8,Network protocols#Organizing principles for web applications#Distributed architectures#Distributed systems organizing principles#Network flows#Performance#Network architectures#Design and analysis of algorithms
MobiHoc,PPoPP,1,Performance
MobiHoc,SAC,3,Distributed systems organizing principles#Performance#Distributed architectures
MobiHoc,SACMAT,1,Organizing principles for web applications
MobiHoc,SBCCI,1,"Communication hardware, interfaces and storage"
MobiHoc,SC,3,Distributed systems organizing principles#Performance#Distributed architectures
MobiHoc,SenSys,10,"Network protocols#Wireless access networks#Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Mobile networks#Performance#Network architectures#Communication hardware, interfaces and storage"
MobiHoc,SLIP,2,Modeling methodologies#Performance
MobiHoc,SODA,2,Design and analysis of algorithms#Network flows
MobiHoc,SOSP,3,Distributed systems organizing principles#Performance#Distributed architectures
MobiHoc,SPAA,3,Design and analysis of algorithms#Performance#Network flows
MobiHoc,STOC,2,Design and analysis of algorithms#Network flows
MobiHoc,UCCS,1,Network architectures
MobiHoc,VALUETOOLS,6,Network protocols#Wireless access networks#Modeling methodologies#Performance#Mobile networks#Network architectures
MobiHoc,VEE,2,Distributed systems organizing principles#Performance
MobiHoc,WISEC,5,"Wireless access networks#Mobile networks#Communication hardware, interfaces and storage#Network protocols#Networks"
MobiHoc,WSC,1,Modeling methodologies
MobiSys,MOD,1,Information systems applications
MobiSys,MSWiM,7,"Network protocols#Wireless access networks#Networks#Distributed architectures#Mobile networks#Network architectures#Communication hardware, interfaces and storage"
MobiSys,NOSSDAV,7,"Network protocols#Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Network architectures#Communication hardware, interfaces and storage"
MobiSys,PADS,1,Network protocols
MobiSys,PLoP,1,Human computer interaction
MobiSys,PODC,5,Distributed systems organizing principles#Network protocols#Organizing principles for web applications#Network architectures#Distributed architectures
MobiSys,RecSys,2,Human computer interaction#Information systems applications
MobiSys,SAC,3,Distributed systems organizing principles#Information systems applications#Distributed architectures
MobiSys,SACMAT,2,Human computer interaction#Organizing principles for web applications
MobiSys,SBCCI,3,"Real-time systems#Communication hardware, interfaces and storage#Embedded and cyber-physical systems"
MobiSys,SC,2,Distributed systems organizing principles#Distributed architectures
MobiSys,SenSys,12,"Network protocols#Wireless access networks#Embedded and cyber-physical systems#Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Information systems applications#Mobile networks#Network architectures#Real-time systems#Communication hardware, interfaces and storage"
MobiSys,SOSP,2,Distributed systems organizing principles#Distributed architectures
MobiSys,SUI,1,Human computer interaction
MobiSys,TEI,1,Human computer interaction
MobiSys,UbiComp,5,Real-time systems#Human computer interaction#Information systems applications#Embedded and cyber-physical systems#Personal computers and PC applications
MobiSys,UCCS,3,Human computer interaction#Network architectures#Personal computers and PC applications
MobiSys,UIST,1,Human computer interaction
MobiSys,VALUETOOLS,4,Wireless access networks#Mobile networks#Network protocols#Network architectures
MobiSys,VEE,2,Distributed systems organizing principles#Measurement
MobiSys,VRST,1,Human computer interaction
MobiSys,WebSci,2,Human computer interaction#Information systems applications
MobiSys,WISEC,6,"Network protocols#Personal computers and PC applications#Wireless access networks#Networks#Mobile networks#Communication hardware, interfaces and storage"
MobiSys,WSDM,2,Human computer interaction#Information systems applications
MobiSys,WWW,2,Human computer interaction#Information systems applications
MOD,RecSys,4,Information retrieval query processing#Information systems applications#Data mining#Information retrieval
MOD,SAC,3,Information systems applications#Data mining#Information retrieval
MOD,SACMAT,1,Data mining
MOD,SenSys,1,Information systems applications
MOD,UbiComp,2,Information systems applications#Information retrieval
MOD,WebSci,3,Information systems applications#Data mining#Information retrieval
MOD,WSDM,5,Information retrieval query processing#Information systems applications#Data mining#Document representation#Information retrieval
MOD,WWW,5,Information retrieval query processing#Information systems applications#Data mining#Document representation#Information retrieval
MSWiM,NOSSDAV,6,"Network protocols#Networks#Distributed architectures#Performance#Network architectures#Communication hardware, interfaces and storage"
MSWiM,PACT,1,Performance
MSWiM,PADS,7,Network protocols#Model development and analysis#Model verification and validation#Network performance evaluation#Modeling and simulation#Modeling methodologies#Performance
MSWiM,PODC,4,Performance#Network protocols#Network architectures#Distributed architectures
MSWiM,PPoPP,1,Performance
MSWiM,SAC,4,Performance#Model development and analysis#Network performance evaluation#Distributed architectures
MSWiM,SACMAT,1,Modeling and simulation
MSWiM,SBCCI,1,"Communication hardware, interfaces and storage"
MSWiM,SC,3,Performance#Network performance evaluation#Distributed architectures
MSWiM,SenSys,9,"Network protocols#Wireless access networks#Network performance evaluation#Networks#Distributed architectures#Performance#Mobile networks#Network architectures#Communication hardware, interfaces and storage"
MSWiM,SLIP,3,Modeling methodologies#Performance#Network performance evaluation
MSWiM,SOSP,3,Performance#Network performance evaluation#Distributed architectures
MSWiM,SPAA,1,Performance
MSWiM,UCCS,1,Network architectures
MSWiM,VALUETOOLS,9,Network protocols#Wireless access networks#Model development and analysis#Model verification and validation#Network performance evaluation#Modeling methodologies#Performance#Mobile networks#Network architectures
MSWiM,VEE,1,Performance
MSWiM,WISEC,5,"Wireless access networks#Mobile networks#Communication hardware, interfaces and storage#Network protocols#Networks"
MSWiM,WSC,4,Modeling and simulation#Modeling methodologies#Model development and analysis#Model verification and validation
Nanoarch,PACT,2,Parallel architectures#Hardware validation
Nanoarch,PPoPP,1,Parallel architectures
Nanoarch,SBCCI,7,Hardware test#Physical design#Robustness#Logic circuits#Hardware validation#Emerging technologies#Very large scale integration design
Nanoarch,SC,1,Parallel architectures
Nanoarch,SLIP,5,Physical design#Very large scale integration design#Emerging technologies#Hardware validation#Interconnect
Nanoarch,SPAA,1,Parallel architectures
NOSSDAV,PACT,1,Performance
NOSSDAV,PADS,3,Dependable and fault-tolerant systems and networks#Performance#Network protocols
NOSSDAV,PODC,7,Network protocols#Organizing principles for web applications#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Network architectures
NOSSDAV,PPoPP,1,Performance
NOSSDAV,SAC,4,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Distributed architectures
NOSSDAV,SACMAT,1,Organizing principles for web applications
NOSSDAV,SBCCI,1,"Communication hardware, interfaces and storage"
NOSSDAV,SC,4,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Distributed architectures
NOSSDAV,SenSys,8,"Network protocols#Organizing principles for web applications#Networks#Distributed architectures#Distributed systems organizing principles#Performance#Network architectures#Communication hardware, interfaces and storage"
NOSSDAV,SLIP,2,Dependable and fault-tolerant systems and networks#Performance
NOSSDAV,SOSP,4,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Distributed architectures
NOSSDAV,SPAA,1,Performance
NOSSDAV,SUI,1,Multimedia information systems
NOSSDAV,TEI,1,Multimedia information systems
NOSSDAV,UCCS,1,Network architectures
NOSSDAV,UIST,1,Multimedia information systems
NOSSDAV,VALUETOOLS,4,Dependable and fault-tolerant systems and networks#Performance#Network protocols#Network architectures
NOSSDAV,VEE,2,Distributed systems organizing principles#Performance
NOSSDAV,WISEC,3,"Communication hardware, interfaces and storage#Network protocols#Networks"
NPAR,PODC,1,"Randomness, geometry and discrete structures"
NPAR,SCA,12,"Parametric curve and surface models#Simulation by animation#Graphics systems and interfaces#3D imaging#Computational geometry#Randomness, geometry and discrete structures#Animation#Graphics input devices#Shape modeling#Image manipulation#Computer graphics#Rendering"
NPAR,SIGGRAPH,13,"Fine arts#Parametric curve and surface models#Graphics systems and interfaces#3D imaging#Computational geometry#Randomness, geometry and discrete structures#Animation#Graphics recognition and interpretation#Shape modeling#Image manipulation#Computer graphics#Rendering#Performing arts"
NPAR,SODA,2,"Computational geometry#Randomness, geometry and discrete structures"
NPAR,SPAA,1,"Randomness, geometry and discrete structures"
NPAR,STOC,2,"Computational geometry#Randomness, geometry and discrete structures"
NPAR,UIST,2,Graphics input devices#Graphics systems and interfaces
NPAR,VRST,8,Graphics systems and interfaces#3D imaging#Animation#Graphics input devices#Shape modeling#Image manipulation#Computer graphics#Rendering
NPAR,Web3D,8,Graphics systems and interfaces#3D imaging#Animation#Graphics recognition and interpretation#Graphics input devices#Shape modeling#Image manipulation#Computer graphics
PACT,PADS,3,Parallel computing models#Document types#Performance
PACT,PEPM,2,Compilers#Source code generation
PACT,PLDI,3,Compilers#Concurrent programming languages#Parallel programming languages
PACT,PODC,4,Parallel computing models#Performance#Concurrent programming languages#Parallel programming languages
PACT,POPL,1,Compilers
PACT,PPoPP,7,"Parallel architectures#Concurrent programming languages#Parallel programming languages#Parallel computing models#Compilers#Performance#Multiple instruction, multiple data"
PACT,SAC,1,Performance
PACT,SBCCI,1,Hardware validation
PACT,SC,7,Parallel architectures#Concurrent programming languages#Parallel programming languages#Architectures#Compilers#Multicore architectures#Performance
PACT,SenSys,1,Performance
PACT,SLIP,2,Performance#Hardware validation
PACT,SOSP,1,Performance
PACT,SPAA,5,Parallel computing models#Parallel architectures#Performance#Concurrent programming languages#Parallel programming languages
PACT,SPLASH,3,Compilers#Concurrent programming languages#Parallel programming languages
PACT,VALUETOOLS,1,Performance
PACT,VEE,4,Runtime environments#Compilers#Performance#Source code generation
PADS,PODC,5,Concurrency#Parallel computing models#Dependable and fault-tolerant systems and networks#Performance#Network protocols
PADS,PPoPP,3,Concurrency#Parallel computing models#Performance
PADS,SAC,4,Dependable and fault-tolerant systems and networks#Performance#Model development and analysis#Network performance evaluation
PADS,SACMAT,1,Modeling and simulation
PADS,SC,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Massively parallel and high-performance simulations
PADS,SenSys,3,Performance#Network performance evaluation#Network protocols
PADS,SLIP,4,Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
PADS,SOSP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
PADS,SPAA,3,Concurrency#Parallel computing models#Performance
PADS,VALUETOOLS,7,Network protocols#Model development and analysis#Model verification and validation#Network performance evaluation#Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance
PADS,VEE,1,Performance
PADS,WISEC,1,Network protocols
PADS,WSC,6,Discrete-event simulation#Simulation evaluation#Model development and analysis#Model verification and validation#Modeling and simulation#Modeling methodologies
PEPM,PLDI,8,Software development process management#Compilers#Language types#Program analysis#Program semantics#Logic#Language features#Semantics and reasoning
PEPM,PLoP,1,Software development process management
PEPM,POPL,11,Type structures#Software development process management#Compilers#Formal languages and automata theory#Lambda calculus#Language types#Program reasoning#Program semantics#Logic#Language features#Semantics and reasoning
PEPM,PPoPP,3,Language features#Compilers#Language types
PEPM,SAC,1,Software development process management
PEPM,SC,1,Compilers
PEPM,SPLASH,4,Language features#Compilers#Language types#Software development process management
PEPM,STOC,1,Formal languages and automata theory
PEPM,UIST,1,Software development process management
PEPM,VEE,2,Compilers#Source code generation
PLDI,PLoP,1,Software development process management
PLDI,PODC,2,Concurrent programming languages#Parallel programming languages
PLDI,POPL,10,Software development process management#Formal software verification#Compilers#Verification#Language types#Program semantics#Logic#Language features#Program verification#Semantics and reasoning
PLDI,PPoPP,6,Concurrent programming languages#Parallel programming languages#Compilers#Language types#Language features#Software testing and debugging
PLDI,SAC,1,Software development process management
PLDI,SC,3,Compilers#Concurrent programming languages#Parallel programming languages
PLDI,SPAA,2,Concurrent programming languages#Parallel programming languages
PLDI,SPLASH,7,Concurrent programming languages#Parallel programming languages#Software development process management#Compilers#Language types#Language features#Software testing and debugging
PLDI,UIST,1,Software development process management
PLDI,VEE,2,Compilers#Software testing and debugging
PLoP,POPL,1,Software development process management
PLoP,RecSys,2,Human computer interaction#Machine learning
PLoP,SAC,4,Machine learning#Software development process management#Designing software#Software architectures
PLoP,SACMAT,1,Human computer interaction
PLoP,SOSP,1,Designing software
PLoP,SPLASH,6,Reusability#Software development process management#Designing software#Object oriented languages#Software design techniques#Software architectures
PLoP,SUI,1,Human computer interaction
PLoP,TEI,1,Human computer interaction
PLoP,UbiComp,2,Human computer interaction#Machine learning
PLoP,UCCS,3,Project and people management#Human computer interaction#Computer science education
PLoP,UIST,2,Human computer interaction#Software development process management
PLoP,VEE,1,Designing software
PLoP,VRST,1,Human computer interaction
PLoP,WebSci,1,Human computer interaction
PLoP,WSDM,2,Human computer interaction#Machine learning
PLoP,WWW,1,Human computer interaction
PODC,PPoPP,6,Concurrency#Concurrent programming languages#Parallel programming languages#Parallel computing models#Performance#Distributed programming languages
PODC,SAC,4,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Distributed architectures
PODC,SACMAT,1,Organizing principles for web applications
PODC,SC,6,Concurrent programming languages#Parallel programming languages#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance
PODC,SCA,1,"Randomness, geometry and discrete structures"
PODC,SenSys,6,Network protocols#Organizing principles for web applications#Distributed architectures#Distributed systems organizing principles#Performance#Network architectures
PODC,SIGGRAPH,1,"Randomness, geometry and discrete structures"
PODC,SLIP,2,Dependable and fault-tolerant systems and networks#Performance
PODC,SODA,3,"Design and analysis of algorithms#Randomness, geometry and discrete structures#Network flows"
PODC,SOSP,4,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance#Distributed architectures
